SubmitTime,Used Memory,OrigSiteID_1,OrigSiteID_2,OrigSiteID_3,RunTime
1153737915,20320,1.0,0.0,0.0,72
1145332716,607324,0.0,1.0,0.0,52717
1136291635,59884,1.0,0.0,0.0,1850
1146193837,595400,0.0,1.0,0.0,25854
1150557459,611740,0.0,1.0,0.0,42438
1151615919,74596,0.0,1.0,0.0,88
1145882138,585548,0.0,1.0,0.0,26749
1148025912,630724,0.0,1.0,0.0,36456
1153122256,598740,0.0,1.0,0.0,45114
1153726902,80188,0.0,1.0,0.0,245
1147866461,1561188,0.0,1.0,0.0,36066
1151656902,20276,1.0,0.0,0.0,53
1154447113,1399852,0.0,1.0,0.0,34331
1151726020,25692,0.0,1.0,0.0,61
1152188975,1577456,0.0,1.0,0.0,28695
1151717615,25660,0.0,1.0,0.0,66
1150050654,583928,1.0,0.0,0.0,51043
1151917859,75640,0.0,1.0,0.0,681
1152784803,591680,0.0,1.0,0.0,40954
1145489697,1425484,0.0,1.0,0.0,32157
1150074743,72208,0.0,1.0,0.0,169
1151412559,588520,1.0,0.0,0.0,48111
1147269011,606052,0.0,1.0,0.0,28690
1151716194,79232,0.0,1.0,0.0,59
1147329020,581376,0.0,1.0,0.0,20373
1140851392,0,1.0,0.0,0.0,1
1150486564,602480,0.0,1.0,0.0,42656
1151697528,25712,0.0,1.0,0.0,59
1151630634,25632,0.0,1.0,0.0,64
1151108493,592080,0.0,1.0,0.0,39239
1144418768,580388,0.0,0.0,0.0,29952
1139390483,551952,1.0,0.0,0.0,1086
1150556874,599240,0.0,1.0,0.0,44831
1151266884,1233096,1.0,0.0,0.0,37372
1150439713,597456,0.0,0.0,0.0,26902
1152447755,0,0.0,1.0,0.0,2
1151112823,594960,0.0,1.0,0.0,36271
1148087796,638932,0.0,1.0,0.0,33819
1147673597,578640,1.0,0.0,0.0,40435
1152538523,97372,0.0,1.0,0.0,184
1145656368,574968,0.0,0.0,0.0,28446
1151733825,25692,0.0,1.0,0.0,55
1152302016,1556392,0.0,1.0,0.0,33881
1148060271,81716,0.0,1.0,0.0,5601
1151643092,25660,0.0,1.0,0.0,46
1151439003,25636,0.0,1.0,0.0,57
1146416356,588252,0.0,1.0,0.0,2200
1141716891,572632,1.0,0.0,0.0,44287
1140790956,0,1.0,0.0,0.0,1
1151302758,72720,0.0,1.0,0.0,1848
1139433266,551528,1.0,0.0,0.0,2079
1152298792,1571644,0.0,1.0,0.0,36911
1151694191,20724,0.0,1.0,0.0,78
1141500001,571768,1.0,0.0,0.0,34029
1153750395,80244,0.0,1.0,0.0,438
1149890162,597104,0.0,1.0,0.0,47125
1151815734,20288,1.0,0.0,0.0,60
1155106372,581048,0.0,0.0,0.0,173004
1151265964,62008,1.0,0.0,0.0,1851
1152784800,595160,0.0,1.0,0.0,41834
1145298414,588840,0.0,0.0,0.0,61611
1149659805,63816,0.0,1.0,0.0,188
1147441063,67248,0.0,0.0,0.0,112
1150099121,90368,1.0,0.0,0.0,43567
1151737641,79268,0.0,1.0,0.0,76
1151736792,25684,0.0,1.0,0.0,64
1145981762,577044,1.0,0.0,0.0,27202
1150100042,618160,0.0,1.0,0.0,22964
1151722806,25672,0.0,1.0,0.0,58
1153807764,598572,0.0,1.0,0.0,47349
1152543627,107672,0.0,1.0,0.0,184
1151791162,85516,0.0,1.0,0.0,93
1148084274,581840,0.0,1.0,0.0,20188
1150974544,63332,0.0,0.0,0.0,2421
1151741270,75420,0.0,1.0,0.0,66
1151312740,597448,0.0,1.0,0.0,42484
1145371792,601148,0.0,1.0,0.0,48797
1146445595,588344,0.0,1.0,0.0,1720
1148228104,81720,0.0,1.0,0.0,5601
1152042267,597048,0.0,1.0,0.0,42539
1151726794,71880,0.0,1.0,0.0,960
1148073937,81732,0.0,1.0,0.0,5597
1152542156,97380,0.0,1.0,0.0,192
1145591531,612772,0.0,1.0,0.0,58259
1151723231,76776,0.0,1.0,0.0,1850
1148554553,615492,0.0,1.0,0.0,33150
1148657977,1102900,0.0,1.0,0.0,2227
1149388699,616016,0.0,1.0,0.0,20118
1152665675,1763228,0.0,1.0,0.0,33453
1149512117,581752,0.0,0.0,0.0,43723
1149368281,618364,0.0,1.0,0.0,21979
1150116525,619588,0.0,1.0,0.0,49080
1149772020,596472,0.0,1.0,0.0,40175
1152849362,1600884,0.0,1.0,0.0,30119
1153736842,79284,0.0,1.0,0.0,72
1152636871,1772776,0.0,1.0,0.0,31437
1151618378,74808,0.0,1.0,0.0,77
1151711284,16392,1.0,0.0,0.0,77
1147381371,64636,1.0,0.0,0.0,1851
1152178738,25700,0.0,1.0,0.0,69
1152446811,0,0.0,1.0,0.0,2
1152530202,87472,0.0,1.0,0.0,121
1143842886,559132,1.0,0.0,0.0,14979
1153232608,603112,0.0,1.0,0.0,44795
1151702262,25676,0.0,1.0,0.0,59
1146182126,65656,0.0,0.0,0.0,1894
1153742808,74328,0.0,1.0,0.0,258
1150941236,0,0.0,1.0,0.0,2
1151715541,79264,0.0,1.0,0.0,64
1147900787,315204,0.0,1.0,0.0,2780
1147404325,63948,1.0,0.0,0.0,1855
1149011014,1222732,0.0,1.0,0.0,30536
1153017089,20756,0.0,1.0,0.0,80
1151815736,74324,0.0,1.0,0.0,90
1149339230,83000,0.0,1.0,0.0,530
1145179066,588452,0.0,1.0,0.0,23552
1151720544,68900,0.0,1.0,0.0,84
1142718295,582564,1.0,0.0,0.0,36544
1146326752,1254768,0.0,1.0,0.0,26558
1147298562,570544,0.0,0.0,0.0,21971
1158126160,1745808,0.0,0.0,0.0,55995
1152686673,638552,0.0,1.0,0.0,40232
1147986826,617116,0.0,1.0,0.0,36326
1154511026,591832,0.0,1.0,0.0,173316
1146419838,588100,0.0,1.0,0.0,1715
1149621200,580228,1.0,0.0,0.0,38320
1146006908,581112,0.0,1.0,0.0,29289
1153061560,601800,0.0,1.0,0.0,39352
1151616217,84228,0.0,1.0,0.0,186
1154511626,1758448,0.0,1.0,0.0,34536
1146431742,588112,0.0,1.0,0.0,1429
1140831422,570036,1.0,0.0,0.0,23068
1151266372,83352,0.0,1.0,0.0,963
1151792494,16416,0.0,0.0,0.0,100
1151692405,81992,0.0,1.0,0.0,963
1145875050,587036,0.0,1.0,0.0,23939
1151313768,630896,0.0,1.0,0.0,34582
1145608654,576556,0.0,0.0,0.0,24528
1147768367,60352,0.0,0.0,0.0,170
1152921256,597172,0.0,1.0,0.0,44001
1154036194,601924,0.0,1.0,0.0,42724
1150070021,72204,0.0,1.0,0.0,169
1153229455,0,0.0,1.0,0.0,2
1151696751,79236,0.0,1.0,0.0,66
1153191532,0,0.0,1.0,0.0,2
1147350587,64220,0.0,1.0,0.0,94
1147676038,611300,0.0,1.0,0.0,45148
1152880208,595464,0.0,1.0,0.0,41253
1150818797,72688,0.0,1.0,0.0,1854
1152182289,599200,0.0,1.0,0.0,34455
1151428457,600520,0.0,1.0,0.0,34507
1151643086,74548,0.0,1.0,0.0,58
1153725350,71120,0.0,0.0,0.0,242
1150815644,72800,0.0,1.0,0.0,1851
1153233570,0,0.0,1.0,0.0,2
1147854369,110876,0.0,1.0,0.0,179
1151569247,16420,1.0,0.0,0.0,81
1149385220,620380,0.0,1.0,0.0,17633
1151656132,593752,0.0,1.0,0.0,38416
1145645187,579768,0.0,1.0,0.0,21515
1147347945,25684,0.0,1.0,0.0,63
1151646236,20280,0.0,0.0,0.0,54
1151618766,20732,0.0,1.0,0.0,79
1148353531,82776,0.0,1.0,0.0,406
1153175128,71728,0.0,1.0,0.0,1248
1140068945,570724,1.0,0.0,0.0,24912
1149493431,614556,0.0,1.0,0.0,22548
1147269005,629220,0.0,1.0,0.0,23315
1153745304,85228,0.0,1.0,0.0,246
1153736363,80236,0.0,1.0,0.0,440
1151727518,25676,0.0,1.0,0.0,70
1151506206,641152,0.0,1.0,0.0,31226
1151910529,61288,1.0,0.0,0.0,1854
1152455312,0,0.0,1.0,0.0,2
1152885728,605828,0.0,1.0,0.0,32872
1142756431,573748,1.0,0.0,0.0,33719
1153984945,86436,0.0,1.0,0.0,6265
1145393984,570200,0.0,0.0,0.0,29014
1145547565,600924,0.0,1.0,0.0,47446
1151049519,585036,1.0,0.0,0.0,43518
1149509072,581040,0.0,0.0,0.0,41877
1148319105,101312,0.0,1.0,0.0,2061
1151616220,79248,0.0,1.0,0.0,81
1145875467,571348,1.0,0.0,0.0,29262
1140103202,2117244,1.0,0.0,0.0,6390
1151614130,595716,0.0,1.0,0.0,31984
1146033269,584000,0.0,1.0,0.0,29313
1147885407,61460,1.0,0.0,0.0,55
1152300064,1523160,0.0,1.0,0.0,29091
1149822321,619464,0.0,1.0,0.0,24953
1151648865,47940,0.0,1.0,0.0,63
1153744704,80264,0.0,1.0,0.0,254
1152947688,595916,0.0,1.0,0.0,39249
1149890099,597600,0.0,1.0,0.0,47129
1149852846,0,0.0,1.0,0.0,1
1147430123,63596,0.0,0.0,0.0,1852
1151713163,75020,0.0,1.0,0.0,58
1146415278,588280,0.0,1.0,0.0,1908
1152765031,598288,0.0,1.0,0.0,43298
1151048752,589832,1.0,0.0,0.0,41449
1146446591,588012,0.0,1.0,0.0,1709
1146667120,76460,0.0,0.0,0.0,6205
1151707907,25668,0.0,1.0,0.0,66
1137049563,630712,0.0,0.0,0.0,1773
1151648386,25688,0.0,1.0,0.0,56
1151056455,596968,0.0,1.0,0.0,41046
1151303384,61848,0.0,0.0,0.0,1852
1151105912,593888,0.0,1.0,0.0,33262
1146723564,74988,0.0,0.0,0.0,4858
1156142448,77300,0.0,0.0,0.0,1879
1153721779,79220,0.0,1.0,0.0,52
1150983421,81656,0.0,1.0,0.0,2769
1151053833,662352,0.0,1.0,0.0,41753
1145178352,589076,0.0,1.0,0.0,22849
1152342890,591772,0.0,1.0,0.0,173281
1146178344,582112,1.0,0.0,0.0,31534
1152788073,595596,0.0,1.0,0.0,40161
1145890374,601332,0.0,1.0,0.0,28608
1153126544,68916,0.0,1.0,0.0,93
1145178347,580248,0.0,1.0,0.0,21475
1152029987,75452,0.0,1.0,0.0,225
1136285627,59836,1.0,0.0,0.0,1850
1145656378,571368,0.0,0.0,0.0,31344
1145336915,602380,0.0,1.0,0.0,51723
1147673594,596912,0.0,1.0,0.0,40843
1149426081,598676,0.0,1.0,0.0,43918
1147400299,570136,0.0,0.0,0.0,16359
1153223733,599660,0.0,1.0,0.0,41579
1149447721,72812,0.0,1.0,0.0,1855
1149963195,592512,1.0,0.0,0.0,51267
1145394400,580888,0.0,1.0,0.0,20942
1148198818,619288,0.0,1.0,0.0,33638
1146667900,85152,0.0,0.0,0.0,5959
1147673592,591968,0.0,1.0,0.0,37143
1151652354,25656,0.0,1.0,0.0,56
1153731927,80204,0.0,1.0,0.0,431
1151400883,595076,0.0,0.0,0.0,50337
1151652009,20288,1.0,0.0,0.0,60
1149425603,117776,0.0,1.0,0.0,175
1140554561,578560,1.0,0.0,0.0,42028
1151652827,25656,0.0,1.0,0.0,50
1147297116,574528,0.0,0.0,0.0,25815
1151648074,64168,0.0,0.0,0.0,53
1149321803,1185548,0.0,1.0,0.0,33812
1150968279,0,0.0,0.0,0.0,2
1152090599,598204,0.0,1.0,0.0,32477
1148457582,615012,0.0,1.0,0.0,37197
1149584234,579916,0.0,0.0,0.0,35870
1147621700,60364,1.0,0.0,0.0,173
1151648904,20280,0.0,0.0,0.0,52
1145722695,595772,0.0,1.0,0.0,27746
1153745887,20300,1.0,0.0,0.0,63
1149170310,82792,0.0,1.0,0.0,144
1151312751,602716,0.0,1.0,0.0,44378
1154328608,569448,0.0,0.0,0.0,173127
1141068905,569804,1.0,0.0,0.0,27560
1148858966,598824,0.0,1.0,0.0,6154
1147300453,584000,0.0,1.0,0.0,26019
1145721785,579076,1.0,0.0,0.0,28438
1151652793,58740,0.0,0.0,0.0,53
1152018882,1559368,0.0,1.0,0.0,34491
1147676061,60328,0.0,0.0,0.0,168
1151751218,67612,0.0,1.0,0.0,59
1149450807,607640,0.0,1.0,0.0,40814
1151701969,25668,0.0,1.0,0.0,56
1151605474,62920,1.0,0.0,0.0,965
1151715118,79296,0.0,1.0,0.0,59
1151701674,85564,0.0,1.0,0.0,53
1150479843,598336,1.0,0.0,0.0,28495
1147967719,608008,0.0,1.0,0.0,46320
1153984528,76584,0.0,1.0,0.0,3359
1150934872,0,0.0,1.0,0.0,2
1149657916,63848,0.0,1.0,0.0,191
1152378345,593716,0.0,1.0,0.0,32792
1146450231,588276,0.0,1.0,0.0,1454
1152143941,95160,0.0,1.0,0.0,189
1147946421,315236,0.0,1.0,0.0,2833
1144650245,568696,1.0,0.0,0.0,28568
1147329020,581320,0.0,1.0,0.0,15192
1149993429,600016,1.0,0.0,0.0,51719
1150125994,602400,0.0,1.0,0.0,43895
1147726993,585548,0.0,1.0,0.0,21268
1151522150,20320,1.0,0.0,0.0,50
1148893425,598824,0.0,1.0,0.0,6228
1153748991,74880,0.0,1.0,0.0,53
1150797323,53556,0.0,1.0,0.0,3607
1150970060,595152,0.0,1.0,0.0,39311
1153179171,82944,0.0,1.0,0.0,876
1151697192,71560,0.0,0.0,0.0,71
1150517012,595504,0.0,0.0,0.0,11947
1151791585,69956,0.0,1.0,0.0,78
1150456027,601868,0.0,1.0,0.0,50434
1149728102,618340,0.0,1.0,0.0,23682
1147297567,581300,0.0,1.0,0.0,20453
1140836543,590284,1.0,0.0,0.0,26029
1145933989,25652,0.0,1.0,0.0,68
1154551726,92460,0.0,1.0,0.0,6607
1147966273,583864,0.0,1.0,0.0,17902
1144416982,1094572,0.0,1.0,0.0,23263
1147726392,586028,0.0,1.0,0.0,19753
1151436478,25688,0.0,1.0,0.0,50
1148615688,1361660,0.0,1.0,0.0,29012
1147673588,607220,0.0,1.0,0.0,42060
1149324733,596192,0.0,1.0,0.0,41051
1151614549,68880,0.0,1.0,0.0,52
1149650423,63804,0.0,1.0,0.0,189
1145372092,588460,0.0,0.0,0.0,66269
1153734773,80232,0.0,1.0,0.0,252
1150070702,72228,0.0,1.0,0.0,169
1152179506,75300,0.0,1.0,0.0,66
1145180522,571648,1.0,0.0,0.0,26135
1145477778,581208,0.0,1.0,0.0,26592
1147762271,0,1.0,0.0,0.0,1
1152174878,76680,0.0,1.0,0.0,1850
1146416659,588116,0.0,1.0,0.0,1593
1147819605,89308,0.0,0.0,0.0,186
1147451550,575632,0.0,0.0,0.0,21769
1146448969,588112,0.0,1.0,0.0,1700
1140069014,568368,1.0,0.0,0.0,26084
1150937879,0,0.0,1.0,0.0,1
1153080941,599632,0.0,1.0,0.0,42857
1151657323,69044,1.0,0.0,0.0,966
1153737326,74824,0.0,1.0,0.0,263
1151645766,25692,0.0,1.0,0.0,58
1152168760,25668,0.0,1.0,0.0,60
1149938650,585508,1.0,0.0,0.0,55358
1140738011,587524,1.0,0.0,0.0,37291
1151623367,73136,0.0,1.0,0.0,59
1151749028,79276,0.0,1.0,0.0,61
1147725075,582552,0.0,1.0,0.0,18469
1153733019,583632,1.0,0.0,0.0,44422
1149450021,108420,0.0,1.0,0.0,195
1142817652,576404,1.0,0.0,0.0,33797
1154615297,1447956,0.0,1.0,0.0,23328
1145298427,607316,0.0,1.0,0.0,53787
1149403960,624392,0.0,1.0,0.0,17809
1145931615,79284,0.0,1.0,0.0,64
1152736904,608808,0.0,1.0,0.0,44524
1152531276,0,0.0,1.0,0.0,5
1146414619,588300,0.0,1.0,0.0,1488
1152950238,599964,0.0,1.0,0.0,43979
1145489746,1376456,0.0,1.0,0.0,23674
1149566074,599060,0.0,1.0,0.0,41062
1153736351,25660,0.0,1.0,0.0,48
1146180651,61864,1.0,0.0,0.0,3684
1145177261,568680,0.0,0.0,0.0,29335
1147355539,573484,1.0,0.0,0.0,20158
1151048750,584588,1.0,0.0,0.0,38665
1149515242,612108,0.0,1.0,0.0,8393
1153006076,597808,0.0,1.0,0.0,41829
1151621116,85192,0.0,1.0,0.0,77
1147376584,578772,0.0,1.0,0.0,14892
1151920201,25664,0.0,1.0,0.0,51
1136435455,946320,1.0,0.0,0.0,501
1151309936,581724,1.0,0.0,0.0,39038
1151724766,68904,0.0,1.0,0.0,63
1152553699,80404,0.0,1.0,0.0,182
1153808182,592176,0.0,1.0,0.0,40667
1145592693,601164,0.0,1.0,0.0,55808
1154588999,1585668,0.0,1.0,0.0,35392
1152689772,1562224,0.0,1.0,0.0,35297
1147389961,594476,0.0,1.0,0.0,18786
1151622017,25660,0.0,1.0,0.0,72
1149488121,613340,0.0,1.0,0.0,12870
1149977030,600756,0.0,1.0,0.0,48361
1149554864,611380,0.0,1.0,0.0,5587
1136477810,983620,1.0,0.0,0.0,1211
1157544420,25688,0.0,1.0,0.0,55
1145592673,593692,0.0,0.0,0.0,64201
1151402631,586516,0.0,0.0,0.0,50668
1151815067,69148,0.0,0.0,0.0,958
1152179941,84700,0.0,1.0,0.0,174
1151754975,25680,0.0,1.0,0.0,62
1151624570,66184,0.0,1.0,0.0,72
1151651223,20304,0.0,0.0,0.0,58
1145875462,584496,0.0,0.0,0.0,29474
1149571063,618228,0.0,1.0,0.0,22989
1149908748,85912,0.0,1.0,0.0,2855
1150096365,72220,0.0,1.0,0.0,169
1145247380,603264,0.0,1.0,0.0,53067
1149823927,615056,0.0,1.0,0.0,19723
1150479310,55916,1.0,0.0,0.0,772
1149355803,950104,0.0,1.0,0.0,19204
1149580062,579452,0.0,0.0,0.0,38662
1151729530,1575624,0.0,1.0,0.0,28246
1137045874,630764,0.0,0.0,0.0,1756
1145178050,568432,0.0,0.0,0.0,25094
1147725449,581340,0.0,1.0,0.0,20695
1139391864,555036,1.0,0.0,0.0,3201
1149673484,0,0.0,1.0,0.0,1
1150475261,619712,0.0,1.0,0.0,22635
1151267583,1563376,0.0,1.0,0.0,35170
1146666573,574104,0.0,0.0,0.0,27480
1140949770,595388,1.0,0.0,0.0,37152
1145875002,598820,0.0,1.0,0.0,25937
1153748517,80248,0.0,1.0,0.0,445
1147726828,991360,0.0,1.0,0.0,8214
1151560660,582044,1.0,0.0,0.0,42890
1146222921,595136,0.0,1.0,0.0,29883
1145876497,583408,0.0,1.0,0.0,28145
1147517095,583696,0.0,0.0,0.0,46787
1139426609,552140,1.0,0.0,0.0,2530
1140934834,567132,1.0,0.0,0.0,25223
1136480428,948736,1.0,0.0,0.0,536
1153013043,79272,0.0,1.0,0.0,75
1139463097,552208,1.0,0.0,0.0,7887
1151658108,581108,0.0,0.0,0.0,35719
1151724335,85576,0.0,1.0,0.0,64
1147431611,64904,1.0,0.0,0.0,1853
1148114101,584560,0.0,1.0,0.0,16986
1140047661,573788,1.0,0.0,0.0,27772
1146418567,587372,0.0,1.0,0.0,2297
1151114558,1640744,0.0,1.0,0.0,31343
1145953949,25652,0.0,1.0,0.0,53
1148232866,91588,0.0,1.0,0.0,7144
1153059523,590660,0.0,1.0,0.0,38880
1151652056,25656,0.0,1.0,0.0,50
1145179009,573092,0.0,0.0,0.0,25657
1136287153,57164,1.0,0.0,0.0,1851
1151656860,85168,0.0,1.0,0.0,79
1153026179,595740,0.0,1.0,0.0,38796
1153224999,0,0.0,1.0,0.0,2
1146450708,588236,0.0,1.0,0.0,1575
1145105614,572968,1.0,0.0,0.0,30099
1141941391,0,0.0,0.0,1.0,4
1142794858,552416,1.0,0.0,0.0,12418
1146448607,588268,0.0,1.0,0.0,1873
1154590121,579408,0.0,0.0,0.0,173135
1136290913,57284,1.0,0.0,0.0,1851
1146181404,82692,0.0,1.0,0.0,435
1151582515,64372,0.0,1.0,0.0,86
1145876771,570408,0.0,0.0,0.0,28420
1152884589,594892,0.0,1.0,0.0,31100
1149552745,1534456,0.0,1.0,0.0,28043
1145887805,69188,0.0,0.0,0.0,960
1148893416,598780,0.0,1.0,0.0,6032
1152793843,638600,0.0,1.0,0.0,39660
1149171146,930564,0.0,1.0,0.0,18118
1147510133,579652,0.0,0.0,0.0,44542
1151657644,79272,0.0,1.0,0.0,52
1153723404,85188,0.0,1.0,0.0,241
1140008043,573956,1.0,0.0,0.0,91634
1153109411,597612,0.0,1.0,0.0,43211
1151262976,933176,0.0,1.0,0.0,1482
1139391868,559932,1.0,0.0,0.0,1156
1150122327,614316,0.0,1.0,0.0,21989
1149490514,618132,0.0,1.0,0.0,20076
1149495500,612924,0.0,1.0,0.0,45110
1153733033,85172,0.0,1.0,0.0,77
1151651629,25672,0.0,1.0,0.0,53
1150819759,72656,0.0,1.0,0.0,1848
1149706445,619460,0.0,1.0,0.0,26432
1150098522,90388,1.0,0.0,0.0,38469
1146416360,588116,0.0,1.0,0.0,2081
1142813833,573728,1.0,0.0,0.0,31438
1144522894,1267420,0.0,1.0,0.0,35499
1152183193,594068,0.0,1.0,0.0,34588
1153229465,0,0.0,1.0,0.0,2
1150573177,606556,0.0,1.0,0.0,42020
1151652797,20284,1.0,0.0,0.0,52
1151309939,580920,1.0,0.0,0.0,36766
1148338188,1369204,0.0,1.0,0.0,28618
1151742506,68840,0.0,1.0,0.0,67
1151661561,71832,0.0,1.0,0.0,1851
1145916309,79280,0.0,1.0,0.0,63
1149136327,300260,0.0,1.0,0.0,2041
1145253552,606312,0.0,1.0,0.0,48758
1149491956,25228,0.0,1.0,0.0,1
1150117475,81584,0.0,1.0,0.0,1903
1149796729,615988,0.0,1.0,0.0,23508
1152042272,597080,0.0,1.0,0.0,43230
1153721180,80296,0.0,1.0,0.0,431
1139548260,572824,1.0,0.0,0.0,61264
1151658505,16404,0.0,0.0,0.0,82
1151919716,75228,0.0,1.0,0.0,1849
1146182124,63096,0.0,0.0,0.0,3682
1148130280,615148,0.0,1.0,0.0,27855
1149625135,581420,1.0,0.0,0.0,46170
1154024819,598152,0.0,1.0,0.0,41518
1148835961,598852,0.0,1.0,0.0,5845
1154357018,592424,0.0,1.0,0.0,33301
1150932897,0,0.0,1.0,0.0,2
1151695308,20740,0.0,1.0,0.0,75
1149744330,615260,0.0,1.0,0.0,35551
1151130470,1556404,0.0,1.0,0.0,30829
1154333795,589172,1.0,0.0,0.0,39267
1150943684,0,0.0,1.0,0.0,1
1151754682,79284,0.0,1.0,0.0,66
1151614800,25652,0.0,1.0,0.0,67
1151620517,67796,0.0,1.0,0.0,96
1150821656,608568,0.0,1.0,0.0,50037
1147702998,60356,0.0,0.0,0.0,168
1151484751,594924,0.0,1.0,0.0,33080
1151627469,71688,0.0,1.0,0.0,77
1151575220,595200,0.0,1.0,0.0,34718
1153062050,597912,0.0,1.0,0.0,40875
1153060065,604304,0.0,1.0,0.0,40704
1139390385,551488,1.0,0.0,0.0,1193
1151216417,1608960,0.0,1.0,0.0,37295
1139505879,616184,1.0,0.0,0.0,36204
1150969999,600584,0.0,1.0,0.0,39391
1152899831,607176,0.0,1.0,0.0,45046
1151715894,25668,0.0,1.0,0.0,69
1147724602,580240,0.0,1.0,0.0,18356
1149371438,635884,0.0,1.0,0.0,18365
1144825741,287088,0.0,0.0,0.0,3099
1151707676,77564,0.0,1.0,0.0,156
1151435125,25628,0.0,1.0,0.0,51
1145247871,600008,0.0,1.0,0.0,51190
1153233275,0,0.0,1.0,0.0,2
1145559975,1388332,1.0,0.0,0.0,43130
1149422759,620236,0.0,1.0,0.0,20771
1153725344,80264,0.0,1.0,0.0,243
1146193738,596680,0.0,1.0,0.0,20665
1147297089,572512,1.0,0.0,0.0,22682
1147594837,601160,0.0,0.0,0.0,45950
1148319105,94944,0.0,1.0,0.0,2439
1149566714,612980,0.0,1.0,0.0,22737
1152570738,0,0.0,1.0,0.0,2
1152091110,594912,0.0,1.0,0.0,32624
1151661094,88012,0.0,1.0,0.0,3792
1149334771,592068,0.0,1.0,0.0,40294
1149385220,614676,0.0,1.0,0.0,19289
1152147281,79292,0.0,1.0,0.0,62
1146415381,588064,0.0,1.0,0.0,1819
1139425228,551968,1.0,0.0,0.0,2105
1145991546,585236,0.0,1.0,0.0,30345
1152702222,78836,0.0,1.0,0.0,76
1148592939,25680,0.0,1.0,0.0,60
1146222921,599632,0.0,1.0,0.0,24237
1140831126,570180,1.0,0.0,0.0,24185
1137046839,628652,0.0,0.0,0.0,1692
1151267573,1550504,1.0,0.0,0.0,50248
1153731914,85200,0.0,1.0,0.0,247
1150440002,613504,0.0,1.0,0.0,22351
1145661918,1379648,0.0,1.0,0.0,29873
1139933492,566436,1.0,0.0,0.0,22316
1140278929,586904,1.0,0.0,0.0,27852
1151436026,25696,0.0,1.0,0.0,49
1152702220,2400332,0.0,1.0,0.0,5077
1153721768,80248,0.0,1.0,0.0,238
1145394392,583276,0.0,1.0,0.0,22533
1150072363,72176,0.0,1.0,0.0,168
1145592663,589892,0.0,0.0,0.0,63549
1144597942,65836,1.0,0.0,0.0,1852
1150122321,612696,0.0,1.0,0.0,21277
1151741237,64296,1.0,0.0,0.0,78
1149565008,615092,0.0,1.0,0.0,25227
1149624835,584684,1.0,0.0,0.0,52406
1153060603,598564,0.0,1.0,0.0,42215
1150607136,597836,0.0,1.0,0.0,43785
1151814654,60968,1.0,0.0,0.0,976
1152553676,102680,0.0,1.0,0.0,217
1136480842,651736,1.0,0.0,0.0,97048
1152951678,605396,0.0,1.0,0.0,41512
1154027676,597908,0.0,1.0,0.0,47580
1151947977,606412,0.0,1.0,0.0,32670
1148049543,79288,0.0,1.0,0.0,67
1151646843,20280,0.0,0.0,0.0,53
1149517924,600836,0.0,1.0,0.0,31655
1151644620,25668,0.0,1.0,0.0,52
1147465480,587196,0.0,0.0,0.0,48847
1153729161,80228,0.0,1.0,0.0,238
1147676052,583412,1.0,0.0,0.0,50343
1149886886,584620,1.0,0.0,0.0,46090
1140304687,287144,0.0,0.0,0.0,5367
1152340634,86960,0.0,1.0,0.0,934
1145261006,585348,0.0,0.0,0.0,51666
1154328616,591372,0.0,1.0,0.0,173286
1148342412,1047636,0.0,1.0,0.0,6862
1148073929,619636,0.0,1.0,0.0,33986
1151645346,25676,0.0,1.0,0.0,54
